customerNumber,productName,orderMonth,priceEach,quantityOrdered,final_payment
112,"1969 Chevrolet Camaro Z28",11,80.47,24,1931.28
112,"2002 Chevy Corvette",11,103.87,26,2700.62
112,"1936 Mercedes Benz 500k Roadster",11,38.57,22,848.54
114,"1952 Alpine Renault 1300",11,188.58,30,5657.40
114,"1962 LanciaA Delta 16V",11,132.97,27,3590.19
114,"1958 Setra Bus",11,132.57,29,3844.53
114,"1940 Ford Pickup Truck",11,113.17,42,4753.14
114,"1936 Mercedes-Benz 500K Special Roadster",11,46.36,21,973.56
114,"1926 Ford Fire Engine",11,51.05,50,2552.50
114,"1928 Mercedes-Benz SSK",11,136.69,21,2870.49
114,"1913 Ford Model T Speedster",11,84.09,48,4036.32
114,"1934 Ford V8 Coupe",11,60.59,34,2060.06
114,"18th Century Vintage Horse Carriage",11,95.30,45,4288.50
114,"1917 Maxwell Touring Car",11,84.33,26,2192.58
114,"1940s Ford truck",11,115.03,45,5176.35
458,"2001 Ferrari Enzo",11,207.80,48,9974.40
458,"1969 Corvair Monza",11,122.37,47,5751.39
458,"1939 Cadillac Limousine",11,43.77,29,1269.33
458,"1962 Volkswagen Microbus",11,107.34,37,3971.58
458,"1936 Chrysler Airflow",11,82.78,39,3228.42
458,"1980’s GM Manhattan Express",11,90.53,42,3802.26
458,"1996 Peterbilt 379 Stake Bed with Outrigger",11,62.70,31,1943.70
458,"1982 Camaro Z28",11,100.14,32,3204.48
151,"1969 Ford Falcon",12,166.10,26,4318.60
151,"1957 Chevy Pickup",12,114.95,48,5517.60
151,"1998 Chrysler Plymouth Prowler",12,142.45,38,5413.10
151,"1964 Mercedes Tour Bus",12,117.82,38,4477.16
151,"1992 Ferrari 360 Spider red",12,164.26,48,7884.48
151,"1970 Triumph Spitfire",12,140.75,34,4785.50
151,"1970 Dodge Coronet",12,50.29,48,2413.92
151,"1958 Chevy Corvette Limited Edition",12,31.47,36,1132.92
151,"1992 Porsche Cayenne Turbo Silver",12,111.18,23,2557.14
151,"1954 Greyhound Scenicruiser",12,44.37,33,1464.21
141,"1972 Alfa Romeo GTA",12,110.16,26,2864.16
141,"1999 Yamaha Speed Boat",12,84.30,43,3624.90
141,"1903 Ford Model A",12,135.22,44,5949.68
141,"Collectable Wooden Train",12,94.79,41,3886.39
141,"1904 Buick Runabout",12,70.22,30,2106.60
141,"18th century schooner",12,98.31,34,3342.54
141,"1912 Ford Model T Delivery Wagon",12,86.74,30,2602.20
141,"1940 Ford Delivery Sedan",12,77.15,25,1928.75
141,"1950's Chicago Surface Lines Streetcar",12,61.52,27,1661.04
141,"Diamond T620 Semi-Skirted Tanker",12,104.18,31,3229.58
141,"1962 City of Detroit Streetcar",12,56.82,44,2500.08
141,"The Schooner Bluenose",12,56.00,46,2576.00
141,"The Mayflower",12,76.22,28,2134.16
141,"The USS Constitution Ship",12,68.67,29,1991.43
141,"The Titanic",12,87.15,31,2701.65
141,"The Queen Mary",12,97.32,25,2433.00
141,"Pont Yacht",12,48.05,20,961.00
324,"1980s Black Hawk Helicopter",12,143.50,39,5596.50
324,"1941 Chevrolet Special Deluxe Cabriolet",12,104.81,20,2096.20
324,"1900s Vintage Bi-Plane",12,64.40,25,1610.00
324,"1937 Horch 930V Limousine",12,53.92,38,2048.96
324,"Corsair F4U ( Bird Cage)",12,68.24,34,2320.16
198,"HMS Bounty",12,75.13,23,1727.99
198,"America West Airlines B757-200",12,87.75,49,4299.75
198,"American Airlines: MD-11S",12,62.19,22,1368.18
198,"Boeing X-32A JSF",12,46.18,49,2262.82
447,"P-51-D Mustang",12,71.81,27,1938.87
447,"1928 British Royal Navy Airplane",12,107.23,28,3002.44
447,"1900s Vintage Tri-Plane",12,69.55,35,2434.25
447,"1997 BMW F650 ST",12,86.90,46,3997.40
447,"1928 Ford Phaeton Deluxe",12,68.10,40,2724.00
447,"1930 Buick Marquette Phaeton",12,35.78,40,1431.20
447,"American Airlines: B767-300",12,73.07,39,2849.73
447,"ATA: B757-300",12,98.48,48,4727.04
447,"F/A 18 Hornet 1/72",12,74.40,43,3199.20
323,"1969 Harley Davidson Ultimate Chopper",12,84.22,42,3537.24
323,"1996 Moto Guzzi 1100i",12,95.15,20,1903.00
323,"2003 Harley-Davidson Eagle Drag Bike",12,178.17,42,7483.14
323,"1968 Ford Mustang",12,157.60,31,4885.60
323,"2002 Suzuki XREO",12,141.58,35,4955.30
323,"1968 Dodge Charger",12,98.65,29,2860.85
323,"1970 Plymouth Hemi Cuda",12,76.61,23,1762.03
323,"1969 Dodge Charger",12,100.19,28,2805.32
323,"1948 Porsche 356-A Roadster",12,76.23,21,1600.83
323,"1936 Harley Davidson El Knucklehead",12,49.06,28,1373.68
323,"1969 Dodge Super Bee",12,69.15,36,2489.40
323,"1997 BMW R 1100 S",12,96.92,21,2035.32
323,"1960 BSA Gold Star DBD34",12,62.46,28,1748.88
141,"1976 Ford Gran Torino",12,117.59,23,2704.57
141,"1957 Vespa GS150",12,60.30,31,1869.30
141,"1957 Corvette Convertible",12,124.99,25,3124.75
141,"1982 Ducati 900 Monster",12,56.10,41,2300.10
141,"1982 Lamborghini Diablo",12,37.38,36,1345.68
141,"1971 Alpine Renault 1600s",12,60.62,44,2667.28
141,"1956 Porsche 356A Coupe",12,137.62,32,4403.84
141,"1961 Chevrolet Impala",12,75.18,28,2105.04
141,"1982 Ducati 996 R",12,32.99,38,1253.62
141,"1974 Ducati 350 Mk3 Desmo",12,93.89,40,3755.60
250,"1993 Mazda RX-7",12,120.31,43,5173.33
250,"1937 Lincoln Berline",12,82.19,50,4109.50
250,"1936 Mercedes-Benz 500K Special Roadster",12,44.75,22,984.50
250,"1995 Honda Civic",12,130.87,27,3533.49
250,"1932 Model A Ford J-Coupe",12,106.79,29,3096.91
250,"1928 Mercedes-Benz SSK",12,158.63,30,4758.90
250,"1939 Chevrolet Deluxe Coupe",12,31.86,48,1529.28
250,"1938 Cadillac V-16 Presidential Limousine",12,42.11,26,1094.86
250,"2002 Yamaha YZR M1",12,78.11,26,2030.86
124,"1952 Alpine Renault 1300",12,199.30,32,6377.60
124,"1962 LanciaA Delta 16V",12,135.92,43,5844.56
124,"1958 Setra Bus",12,109.34,49,5357.66
124,"1940 Ford Pickup Truck",12,112.00,39,4368.00
124,"1926 Ford Fire Engine",12,58.95,41,2416.95
124,"1913 Ford Model T Speedster",12,91.18,41,3738.38
124,"1934 Ford V8 Coupe",12,59.34,49,2907.66
124,"18th Century Vintage Horse Carriage",12,104.72,44,4607.68
124,"1917 Maxwell Touring Car",12,84.33,25,2108.25
124,"1940s Ford truck",12,105.34,28,2949.52
141,"1969 Corvair Monza",12,129.93,49,6366.57
141,"1957 Chevy Pickup",12,98.36,42,4131.12
141,"1998 Chrysler Plymouth Prowler",12,142.45,20,2849.00
141,"1964 Mercedes Tour Bus",12,99.41,20,1988.20
141,"1992 Ferrari 360 Spider red",12,137.17,32,4389.44
141,"1970 Triumph Spitfire",12,117.77,25,2944.25
141,"1939 Cadillac Limousine",12,46.29,30,1388.70
141,"1970 Dodge Coronet",12,56.07,44,2467.08
141,"1962 Volkswagen Microbus",12,127.79,41,5239.39
141,"1958 Chevy Corvette Limited Edition",12,33.59,36,1209.24
141,"1936 Chrysler Airflow",12,88.62,41,3633.42
141,"1980’s GM Manhattan Express",12,82.83,41,3396.03
141,"1996 Peterbilt 379 Stake Bed with Outrigger",12,51.71,36,1861.56
141,"1982 Camaro Z28",12,85.98,27,2321.46
353,"1972 Alfa Romeo GTA",12,122.40,48,5875.20
353,"2001 Ferrari Enzo",12,180.79,42,7593.18
353,"1969 Ford Falcon",12,162.64,49,7969.36
353,"1992 Porsche Cayenne Turbo Silver",12,108.82,22,2394.04
353,"1954 Greyhound Scenicruiser",12,45.45,36,1636.20
353,"1950's Chicago Surface Lines Streetcar",12,62.14,22,1367.08
353,"Diamond T620 Semi-Skirted Tanker",12,99.55,46,4579.30
353,"1962 City of Detroit Streetcar",12,47.45,25,1186.25
496,"1980s Black Hawk Helicopter",12,126.15,50,6307.50
496,"P-51-D Mustang",12,68.43,41,2805.63
496,"1999 Yamaha Speed Boat",12,71.40,46,3284.40
496,"1903 Ford Model A",12,122.93,29,3564.97
496,"Collectable Wooden Train",12,94.79,29,2748.91
496,"1941 Chevrolet Special Deluxe Cabriolet",12,101.64,40,4065.60
496,"1904 Buick Runabout",12,76.36,40,3054.40
496,"1928 British Royal Navy Airplane",12,106.14,22,2335.08
496,"18th century schooner",12,100.77,31,3123.87
496,"1900s Vintage Bi-Plane",12,55.49,49,2719.01
496,"1912 Ford Model T Delivery Wagon",12,70.81,36,2549.16
496,"1940 Ford Delivery Sedan",12,78.83,22,1734.26
496,"The Schooner Bluenose",12,64.67,32,2069.44
496,"The Mayflower",12,86.61,26,2251.86
496,"The USS Constitution Ship",12,70.11,30,2103.30
496,"The Titanic",12,83.14,35,2909.90
496,"The Queen Mary",12,92.36,31,2863.16
496,"Pont Yacht",12,54.05,31,1675.55
282,"1969 Harley Davidson Ultimate Chopper",12,92.83,20,1856.60
282,"1996 Moto Guzzi 1100i",12,114.18,26,2968.68
282,"1937 Horch 930V Limousine",12,62.46,34,2123.64
282,"Corsair F4U ( Bird Cage)",12,61.42,26,1596.92
282,"1900s Vintage Tri-Plane",12,68.83,25,1720.75
282,"1928 Ford Phaeton Deluxe",12,56.41,49,2764.09
282,"1930 Buick Marquette Phaeton",12,35.78,33,1180.74
282,"American Airlines: B767-300",12,88.60,20,1772.00
282,"HMS Bounty",12,85.99,24,2063.76
282,"America West Airlines B757-200",12,91.74,26,2385.24
282,"ATA: B757-300",12,107.97,44,4750.68
282,"F/A 18 Hornet 1/72",12,76.80,44,3379.20
282,"American Airlines: MD-11S",12,62.19,35,2176.65
282,"Boeing X-32A JSF",12,47.67,23,1096.41
161,"2003 Harley-Davidson Eagle Drag Bike",1,182.04,22,4004.88
161,"2002 Suzuki XREO",1,131.04,22,2882.88
161,"1936 Harley Davidson El Knucklehead",1,53.91,23,1239.93
161,"1997 BMW R 1100 S",1,91.29,50,4564.50
334,"1968 Ford Mustang",1,180.95,33,5971.35
334,"1968 Dodge Charger",1,106.87,34,3633.58
334,"1970 Plymouth Hemi Cuda",1,68.63,34,2333.42
334,"1969 Dodge Charger",1,103.64,46,4767.44
334,"1948 Porsche 356-A Roadster",1,61.60,22,1355.20
334,"1969 Dodge Super Bee",1,69.15,46,3180.90
334,"1976 Ford Gran Torino",1,124.94,24,2998.56
334,"1957 Vespa GS150",1,52.22,32,1671.04
334,"1957 Corvette Convertible",1,123.50,28,3458.00
334,"1960 BSA Gold Star DBD34",1,70.08,21,1471.68
334,"1982 Ducati 900 Monster",1,56.10,43,2412.30
334,"1971 Alpine Renault 1600s",1,52.05,21,1093.05
334,"1956 Porsche 356A Coupe",1,113.75,31,3526.25
334,"1961 Chevrolet Impala",1,75.99,43,3267.57
334,"1997 BMW F650 ST",1,92.90,50,4645.00
350,"1982 Ducati 996 R",1,38.22,48,1834.56
320,"1993 Mazda RX-7",1,116.06,30,3481.80
320,"1974 Ducati 350 Mk3 Desmo",1,82.66,22,1818.52
320,"2002 Yamaha YZR M1",1,68.34,44,3006.96
381,"1995 Honda Civic",1,116.65,34,3966.10
381,"1999 Indy 500 Monte Carlo SS",1,105.60,49,5174.40
381,"1992 Ferrari 360 Spider red",1,154.10,34,5239.40
205,"1965 Aston Martin DB5",1,105.77,49,5182.73
205,"1917 Grand Touring Sedan",1,144.50,37,5346.50
205,"1911 Ford Town Car",1,50.25,45,2261.25
205,"1932 Model A Ford J-Coupe",1,124.59,27,3363.93
205,"1928 Mercedes-Benz SSK",1,140.06,32,4481.92
205,"1948 Porsche Type 356 Roadster",1,131.39,46,6043.94
205,"1932 Alfa Romeo 8C2300 Spider Sport",1,77.31,43,3324.33
205,"1957 Ford Thunderbird",1,66.99,44,2947.56
205,"1970 Chevy Chevelle SS 454",1,72.76,21,1527.96
205,"1966 Shelby Cobra 427 S/C",1,50.31,38,1911.78
205,"1939 Chevrolet Deluxe Coupe",1,29.54,23,679.42
205,"1938 Cadillac V-16 Presidential Limousine",1,43.01,28,1204.28
205,"1982 Lamborghini Diablo",1,36.25,36,1305.00
124,"1949 Jaguar XK 120",1,73.60,40,2944.00
124,"1952 Citroen-15CV",1,115.09,31,3567.79
124,"1969 Chevrolet Camaro Z28",1,83.04,46,3819.84
124,"2002 Chevy Corvette",1,93.16,20,1863.20
124,"1936 Mercedes Benz 500k Roadster",1,36.52,46,1679.92
379,"1952 Alpine Renault 1300",1,195.01,41,7995.41
379,"1937 Lincoln Berline",1,89.38,44,3932.72
379,"1936 Mercedes-Benz 500K Special Roadster",1,46.36,32,1483.52
379,"1913 Ford Model T Speedster",1,100.30,42,4212.60
379,"1934 Ford V8 Coupe",1,51.84,28,1451.52
379,"18th Century Vintage Horse Carriage",1,90.06,21,1891.26
379,"1917 Maxwell Touring Car",1,80.36,45,3616.20
379,"1936 Chrysler Airflow",1,93.49,40,3739.60
276,"1962 LanciaA Delta 16V",1,128.53,35,4498.55
276,"1958 Setra Bus",1,128.47,49,6295.03
276,"1940 Ford Pickup Truck",1,100.34,27,2709.18
276,"1964 Mercedes Tour Bus",1,101.87,22,2241.14
276,"1926 Ford Fire Engine",1,60.16,22,1323.52
276,"1992 Ferrari 360 Spider red",1,167.65,27,4526.55
276,"1940s Ford truck",1,105.34,29,3054.86
276,"1939 Cadillac Limousine",1,41.76,20,835.20
276,"1996 Peterbilt 379 Stake Bed with Outrigger",1,63.99,25,1599.75
124,"2001 Ferrari Enzo",1,178.71,32,5718.72
124,"1957 Chevy Pickup",1,104.28,49,5109.72
124,"1998 Chrysler Plymouth Prowler",1,160.46,25,4011.50
124,"1970 Dodge Coronet",1,53.75,25,1343.75
124,"1962 Volkswagen Microbus",1,126.51,20,2530.20
124,"1958 Chevy Corvette Limited Edition",1,35.01,45,1575.45
124,"1992 Porsche Cayenne Turbo Silver",1,95.81,28,2682.68
124,"1980’s GM Manhattan Express",1,82.83,26,2153.58
124,"1954 Greyhound Scenicruiser",1,44.37,20,887.40
124,"1950's Chicago Surface Lines Streetcar",1,53.44,30,1603.20
124,"Diamond T620 Semi-Skirted Tanker",1,97.23,48,4667.04
124,"1982 Camaro Z28",1,83.95,34,2854.30
398,"1969 Corvair Monza",1,146.55,40,5862.00
398,"1969 Ford Falcon",1,140.15,34,4765.10
398,"1903 Ford Model A",1,131.13,28,3671.64
398,"Collectable Wooden Train",1,91.76,25,2294.00
398,"1970 Triumph Spitfire",1,119.20,48,5721.60
398,"1904 Buick Runabout",1,78.99,41,3238.59
398,"18th century schooner",1,102.00,37,3774.00
398,"1962 City of Detroit Streetcar",1,56.82,24,1363.68
398,"The Mayflower",1,74.48,44,3277.12
311,"1972 Alfa Romeo GTA",1,118.32,39,4614.48
311,"1980s Black Hawk Helicopter",1,143.50,28,4018.00
311,"1999 Yamaha Speed Boat",1,75.70,22,1665.40
311,"1941 Chevrolet Special Deluxe Cabriolet",1,99.52,50,4976.00
311,"1900s Vintage Bi-Plane",1,58.92,38,2238.96
311,"1912 Ford Model T Delivery Wagon",1,82.31,33,2716.23
311,"1937 Horch 930V Limousine",1,53.92,46,2480.32
311,"1940 Ford Delivery Sedan",1,83.86,23,1928.78
311,"Corsair F4U ( Bird Cage)",1,62.10,39,2421.90
311,"The Schooner Bluenose",1,58.00,44,2552.00
311,"HMS Bounty",1,76.94,32,2462.08
311,"The USS Constitution Ship",1,69.39,41,2844.99
311,"The Titanic",1,94.16,34,3201.44
311,"The Queen Mary",1,83.42,37,3086.54
311,"American Airlines: MD-11S",1,68.11,45,3064.95
311,"Boeing X-32A JSF",1,44.20,25,1105.00
311,"Pont Yacht",1,48.05,29,1393.45
333,"1996 Moto Guzzi 1100i",2,115.37,39,4499.43
333,"2003 Harley-Davidson Eagle Drag Bike",2,158.80,22,3493.60
333,"P-51-D Mustang",2,75.19,42,3157.98
333,"1936 Harley Davidson El Knucklehead",2,48.46,22,1066.12
333,"1997 BMW R 1100 S",2,112.70,38,4282.60
333,"1928 British Royal Navy Airplane",2,107.23,46,4932.58
119,"1969 Harley Davidson Ultimate Chopper",2,76.56,21,1607.76
119,"1968 Ford Mustang",2,184.84,45,8317.80
119,"2002 Suzuki XREO",2,150.62,49,7380.38
119,"1960 BSA Gold Star DBD34",2,67.03,23,1541.69
119,"1982 Ducati 900 Monster",2,60.26,20,1205.20
119,"1900s Vintage Tri-Plane",2,60.13,43,2585.59
119,"1997 BMW F650 ST",2,87.90,37,3252.30
119,"1928 Ford Phaeton Deluxe",2,59.85,44,2633.40
119,"1974 Ducati 350 Mk3 Desmo",2,96.95,41,3974.95
119,"1930 Buick Marquette Phaeton",2,36.22,49,1774.78
119,"2002 Yamaha YZR M1",2,69.16,49,3388.84
119,"American Airlines: B767-300",2,86.77,37,3210.49
119,"America West Airlines B757-200",2,94.73,33,3126.09
119,"ATA: B757-300",2,98.48,25,2462.00
119,"F/A 18 Hornet 1/72",2,69.60,44,3062.40
219,"1968 Dodge Charger",2,98.65,35,3452.75
186,"1970 Plymouth Hemi Cuda",2,65.44,24,1570.56
186,"1969 Dodge Charger",2,112.86,50,5643.00
186,"1993 Mazda RX-7",2,124.56,35,4359.60
186,"1948 Porsche 356-A Roadster",2,61.60,31,1909.60
186,"1995 Honda Civic",2,125.18,36,4506.48
186,"1992 Ferrari 360 Spider red",2,143.94,39,5613.66
141,"1965 Aston Martin DB5",2,121.95,34,4146.30
141,"1969 Dodge Super Bee",2,66.74,22,1468.28
141,"1976 Ford Gran Torino",2,146.99,43,6320.57
141,"1957 Vespa GS150",2,60.30,28,1688.40
141,"1957 Corvette Convertible",2,122.02,49,5978.98
141,"1982 Lamborghini Diablo",2,30.59,41,1254.19
141,"1971 Alpine Renault 1600s",2,52.66,46,2422.36
141,"1956 Porsche 356A Coupe",2,129.20,33,4263.60
141,"1961 Chevrolet Impala",2,80.84,41,3314.44
141,"1982 Ducati 996 R",2,35.80,40,1432.00
141,"1917 Grand Touring Sedan",2,156.40,39,6099.60
141,"1911 Ford Town Car",2,50.85,27,1372.95
141,"1999 Indy 500 Monte Carlo SS",2,113.52,29,3292.08
141,"1948 Porsche Type 356 Roadster",2,134.22,32,4295.04
141,"1966 Shelby Cobra 427 S/C",2,48.80,32,1561.60
141,"1937 Lincoln Berline",2,88.36,27,2385.72
141,"1932 Model A Ford J-Coupe",2,119.50,40,4780.00
141,"1928 Mercedes-Benz SSK",2,156.94,21,3295.74
141,"1932 Alfa Romeo 8C2300 Spider Sport",2,78.23,32,2503.36
141,"1957 Ford Thunderbird",2,66.99,24,1607.76
141,"1970 Chevy Chevelle SS 454",2,66.88,34,2273.92
141,"1939 Chevrolet Deluxe Coupe",2,29.87,32,955.84
141,"1938 Cadillac V-16 Presidential Limousine",2,37.63,27,1016.01
141,"1949 Jaguar XK 120",2,77.24,36,2780.64
141,"1952 Citroen-15CV",2,111.57,44,4909.08
141,"1969 Chevrolet Camaro Z28",2,77.05,44,3390.20
141,"2002 Chevy Corvette",2,91.02,34,3094.68
141,"1936 Mercedes Benz 500k Roadster",2,32.82,43,1411.26
321,"1952 Alpine Renault 1300",2,182.16,36,6557.76
321,"1962 LanciaA Delta 16V",2,138.88,37,5138.56
321,"1958 Setra Bus",2,132.57,20,2651.40
321,"1940 Ford Pickup Truck",2,114.34,48,5488.32
321,"1936 Mercedes-Benz 500K Special Roadster",2,49.60,25,1240.00
321,"1926 Ford Fire Engine",2,60.77,35,2126.95
321,"1913 Ford Model T Speedster",2,100.30,41,4112.30
321,"1934 Ford V8 Coupe",2,51.22,40,2048.80
321,"18th Century Vintage Horse Carriage",2,93.20,35,3262.00
124,"2001 Ferrari Enzo",2,166.24,34,5652.16
124,"1969 Corvair Monza",2,145.04,37,5366.48
124,"1969 Ford Falcon",2,143.61,34,4882.74
124,"1957 Chevy Pickup",2,103.10,32,3299.20
124,"1998 Chrysler Plymouth Prowler",2,160.46,25,4011.50
124,"1917 Maxwell Touring Car",2,84.33,50,4216.50
124,"1940s Ford truck",2,115.03,39,4486.17
124,"1939 Cadillac Limousine",2,46.29,39,1805.31
124,"1962 Volkswagen Microbus",2,120.12,20,2402.40
124,"1936 Chrysler Airflow",2,97.39,33,3213.87
124,"1980’s GM Manhattan Express",2,85.72,26,2228.72
124,"1996 Peterbilt 379 Stake Bed with Outrigger",2,57.53,48,2761.44
124,"1982 Camaro Z28",2,101.15,34,3439.10
141,"1964 Mercedes Tour Bus",2,119.05,27,3214.35
141,"1903 Ford Model A",2,125.66,24,3015.84
141,"1992 Ferrari 360 Spider red",2,155.79,47,7322.13
141,"Collectable Wooden Train",2,83.70,26,2176.20
141,"1970 Triumph Spitfire",2,137.88,38,5239.44
141,"1904 Buick Runabout",2,77.24,28,2162.72
141,"1970 Dodge Coronet",2,52.60,22,1157.20
141,"1958 Chevy Corvette Limited Edition",2,33.24,40,1329.60
141,"1992 Porsche Cayenne Turbo Silver",2,117.10,21,2459.10
141,"1954 Greyhound Scenicruiser",2,53.57,32,1714.24
141,"1950's Chicago Surface Lines Streetcar",2,55.93,44,2460.92
141,"Diamond T620 Semi-Skirted Tanker",2,94.92,29,2752.68
141,"1962 City of Detroit Streetcar",2,48.62,38,1847.56
321,"1972 Alfa Romeo GTA",2,129.20,34,4392.80
321,"18th century schooner",2,114.29,28,3200.12
321,"1912 Ford Model T Delivery Wagon",2,71.69,43,3082.67
321,"The Mayflower",2,71.02,49,3479.98
124,"1940 Ford Delivery Sedan",2,78.83,37,2916.71
124,"The Schooner Bluenose",2,62.00,25,1550.00
141,"1980s Black Hawk Helicopter",3,130.88,25,3272.00
141,"P-51-D Mustang",3,72.65,21,1525.65
141,"1999 Yamaha Speed Boat",3,73.12,37,2705.44
141,"1941 Chevrolet Special Deluxe Cabriolet",3,100.58,22,2212.76
141,"1928 British Royal Navy Airplane",3,101.76,33,3358.08
141,"1900s Vintage Bi-Plane",3,56.86,39,2217.54
141,"1937 Horch 930V Limousine",3,54.57,35,1909.95
141,"Corsair F4U ( Bird Cage)",3,55.96,41,2294.36
141,"1900s Vintage Tri-Plane",3,71.73,50,3586.50
141,"HMS Bounty",3,85.09,29,2467.61
141,"America West Airlines B757-200",3,90.75,37,3357.75
141,"The USS Constitution Ship",3,67.22,37,2487.14
141,"F/A 18 Hornet 1/72",3,68.00,32,2176.00
141,"The Titanic",3,83.14,45,3741.30
141,"The Queen Mary",3,80.44,30,2413.20
141,"American Airlines: MD-11S",3,59.22,44,2605.68
141,"Boeing X-32A JSF",3,47.67,50,2383.50
141,"Pont Yacht",3,52.42,43,2254.06
148,"1997 BMW F650 ST",3,79.91,44,3516.04
462,"1969 Harley Davidson Ultimate Chopper",3,80.39,42,3376.38
462,"1996 Moto Guzzi 1100i",3,118.94,50,5947.00
462,"2003 Harley-Davidson Eagle Drag Bike",3,156.86,21,3294.06
462,"2002 Suzuki XREO",3,125.01,44,5500.44
462,"1928 Ford Phaeton Deluxe",3,58.47,35,2046.45
462,"1930 Buick Marquette Phaeton",3,41.02,27,1107.54
462,"American Airlines: B767-300",3,74.90,46,3445.40
462,"ATA: B757-300",3,111.53,50,5576.50
448,"1968 Ford Mustang",3,182.90,26,4755.40
448,"1968 Dodge Charger",3,95.13,25,2378.25
448,"1970 Plymouth Hemi Cuda",3,76.61,36,2757.96
448,"1969 Dodge Charger",3,102.49,47,4817.03
448,"1948 Porsche 356-A Roadster",3,63.91,49,3131.59
448,"1936 Harley Davidson El Knucklehead",3,52.09,39,2031.51
448,"1997 BMW R 1100 S",3,112.70,45,5071.50
448,"1960 BSA Gold Star DBD34",3,61.70,49,3023.30
124,"1993 Mazda RX-7",3,117.48,36,4229.28
124,"1995 Honda Civic",3,132.29,34,4497.86
124,"1932 Model A Ford J-Coupe",3,102.98,31,3192.38
124,"1928 Mercedes-Benz SSK",3,162.00,26,4212.00
124,"1969 Dodge Super Bee",3,75.59,40,3023.60
124,"1976 Ford Gran Torino",3,135.23,50,6761.50
124,"1957 Vespa GS150",3,54.09,36,1947.24
124,"1957 Corvette Convertible",3,122.02,49,5978.98
124,"1982 Ducati 900 Monster",3,67.87,35,2375.45
124,"1982 Lamborghini Diablo",3,35.87,37,1327.19
124,"1971 Alpine Renault 1600s",3,51.43,46,2365.78
124,"1956 Porsche 356A Coupe",3,134.81,45,6066.45
124,"1961 Chevrolet Impala",3,66.29,30,1988.70
124,"1982 Ducati 996 R",3,39.02,41,1599.82
124,"1974 Ducati 350 Mk3 Desmo",3,101.03,45,4546.35
124,"2002 Yamaha YZR M1",3,81.36,22,1789.92
276,"1952 Alpine Renault 1300",3,195.01,24,4680.24
276,"1962 LanciaA Delta 16V",3,121.15,37,4482.55
276,"1958 Setra Bus",3,110.70,39,4317.30
276,"1940 Ford Pickup Truck",3,114.34,29,3315.86
276,"1937 Lincoln Berline",3,102.74,35,3595.90
276,"1936 Mercedes-Benz 500K Special Roadster",3,47.44,42,1992.48
276,"1926 Ford Fire Engine",3,57.73,44,2540.12
276,"1913 Ford Model T Speedster",3,99.28,32,3176.96
276,"1939 Chevrolet Deluxe Coupe",3,26.55,33,876.15
276,"1938 Cadillac V-16 Presidential Limousine",3,36.29,24,870.96
452,"1934 Ford V8 Coupe",3,61.21,37,2264.77
452,"18th Century Vintage Horse Carriage",3,103.67,29,3006.43
452,"1917 Maxwell Touring Car",3,98.22,36,3535.92
323,"1969 Corvair Monza",3,145.04,35,5076.40
323,"1957 Chevy Pickup",3,99.54,32,3185.28
323,"1998 Chrysler Plymouth Prowler",3,137.53,20,2750.60
323,"1964 Mercedes Tour Bus",3,104.32,38,3964.16
323,"1940s Ford truck",3,106.55,30,3196.50
323,"1939 Cadillac Limousine",3,41.76,44,1837.44
323,"1962 Volkswagen Microbus",3,112.46,33,3711.18
323,"1936 Chrysler Airflow",3,88.62,33,2924.46
323,"1980’s GM Manhattan Express",3,84.75,38,3220.50
323,"1996 Peterbilt 379 Stake Bed with Outrigger",3,63.35,31,1963.85
323,"1982 Camaro Z28",3,83.95,21,1762.95
141,"1992 Ferrari 360 Spider red",3,135.47,22,2980.34
141,"1970 Triumph Spitfire",3,124.95,37,4623.15
141,"1970 Dodge Coronet",3,53.18,31,1648.58
141,"1958 Chevy Corvette Limited Edition",3,35.36,46,1626.56
141,"1992 Porsche Cayenne Turbo Silver",3,104.09,37,3851.33
141,"1954 Greyhound Scenicruiser",3,47.08,36,1694.88
141,"1950's Chicago Surface Lines Streetcar",3,55.93,30,1677.90
250,"1972 Alfa Romeo GTA",3,125.12,32,4003.84
250,"2001 Ferrari Enzo",3,205.72,33,6788.76
250,"Diamond T620 Semi-Skirted Tanker",3,98.39,46,4525.94
250,"1962 City of Detroit Streetcar",3,57.99,45,2609.55
124,"1969 Ford Falcon",3,155.72,33,5138.76
124,"1903 Ford Model A",3,129.76,33,4282.08
124,"Collectable Wooden Train",3,91.76,24,2202.24
124,"1904 Buick Runabout",3,83.38,45,3752.10
124,"18th century schooner",3,100.77,49,4937.73
124,"1912 Ford Model T Delivery Wagon",3,77.00,27,2079.00
124,"1940 Ford Delivery Sedan",3,77.99,37,2885.63
124,"The Schooner Bluenose",3,62.00,39,2418.00
242,"The Mayflower",3,69.29,32,2217.28
242,"The USS Constitution Ship",3,62.88,22,1383.36
242,"The Titanic",3,86.15,48,4135.20
242,"The Queen Mary",3,80.44,36,2895.84
242,"Pont Yacht",3,52.96,34,1800.64
353,"1980s Black Hawk Helicopter",3,130.88,33,4319.04
353,"P-51-D Mustang",3,82.79,34,2814.86
353,"1999 Yamaha Speed Boat",3,70.54,28,1975.12
353,"1941 Chevrolet Special Deluxe Cabriolet",3,92.11,45,4144.95
353,"1928 British Royal Navy Airplane",3,100.67,43,4328.81
